id,sequence_number,cue_number,name,fade,delay,trigger,command,part,is_main_cue_list,fixture_ids,fixture_details,references,value_count,source_file
cue:0:104:patch666_main_sequences.xml:105,0,104,patrik jde z vany dopredu k stolu,6,,,,,True,2 3 4 6 222 51 52 53 54,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,35,exports\patch666_main_sequences.xml
cue:0:105:patch666_main_sequences.xml:106,0,105,blanche odchazi z pokoje,10,,,,,True,3 4 5 6 33 34 35 36 37 38 51 52 53 54,3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,21,exports\patch666_main_sequences.xml
cue:0:106:patch666_main_sequences.xml:107,0,106,podiva se na klaru a jde k ni,10,,,,,True,2 3 4 5 7 8 222 33 34 35 36 37 38 51 52 53 54,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,115,exports\patch666_main_sequences.xml
cue:0:107:patch666_main_sequences.xml:108,0,107,prijde natalka do spotu,3,,,,,True,7 61,7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 61,,5,exports\patch666_main_sequences.xml
cue:0:108:patch666_main_sequences.xml:109,0,108,zavre dvere,5,,,,,True,3 4 7 8 51 52 53 54,3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,28,exports\patch666_main_sequences.xml
cue:0:109:patch666_main_sequences.xml:110,0,109,do tmy MANUAL,5,,MANUAL,,,True,3 4 31 32 2,3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3,,8,exports\patch666_main_sequences.xml
cue:0:110:patch666_main_sequences.xml:111,0,110,STROBo natalka rve,8,,,,,True,4 5 6 31 32 7 61,4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 61,,48,exports\patch666_main_sequences.xml
cue:0:111:patch666_main_sequences.xml:112,0,111,Tereza seda na postel,1,,,,,True,1 2 3 4 5 6 7 8 222 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 64 44 43 42 41 40 39,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 29 || 30 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 33 || 34 || 35 || 36 || 37 || 38 || 64 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,395,exports\patch666_main_sequences.xml
cue:0:112:patch666_main_sequences.xml:113,0,112,prichazi viktor doktor ulice,3,,,,,True,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18,,20,exports\patch666_main_sequences.xml
cue:0:113:patch666_main_sequences.xml:114,0,113,jdou z pokoje odchazi na ulici,10,,,,,True,1 2 3 5 7 8 222 4 6 9 10 11 12 13 14 15 16 17 18 27 28 29 30 31 32 33 34 35 36 37 38 64 61 44 43 42 41 40 39,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 29 || 30 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 33 || 34 || 35 || 36 || 37 || 38 || 64 || 61 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,92,exports\patch666_main_sequences.xml
cue:0:114:patch666_main_sequences.xml:115,0,114,vraci se holky,8,,,,,True,2 5 222 21 22 23 24 25 33 34 35 36 37 38 42 41,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 33 || 34 || 35 || 36 || 37 || 38 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106,,60,exports\patch666_main_sequences.xml
cue:0:115:patch666_main_sequences.xml:116,0,115,odjede piano za zadni kulisu,8,,,,,True,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18,,20,exports\patch666_main_sequences.xml
cue:0:116:patch666_main_sequences.xml:117,0,116,krcek-bouchne sklenickou,0.5,,,,,True,1 2 7 8 222 21 22 23 24 25 33 34 35 36 37 38 51 52 53 54 86 85 84 83 82 81,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 86 || 85 || 84 || 83 || 82 || 81,,68,exports\patch666_main_sequences.xml
cue:0:117:patch666_main_sequences.xml:118,0,117,natalka spot,5,,,,,True,7,7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133,,3,exports\patch666_main_sequences.xml
cue:0:118:patch666_main_sequences.xml:119,0,118,zavrou dvere,,,,,,True,7 86 85 84 83 82 81 61,7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 86 || 85 || 84 || 83 || 82 || 81 || 61,,11,exports\patch666_main_sequences.xml
cue:0:119:patch666_main_sequences.xml:120,0,119,BUM,,,,,,True,31 32 51 52 53 54,31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,31,exports\patch666_main_sequences.xml
cue:0:120:patch666_main_sequences.xml:121,0,120,vyboucha vsechny desky,15,,,,,True,21 22 23 24 25 26,21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel,,8,exports\patch666_main_sequences.xml
cue:0:121:patch666_main_sequences.xml:122,0,121,strobo uvintr,,,,,,True,31 32 51 52 53 21 22 23 24 25 26 54,31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 54,,22,exports\patch666_main_sequences.xml
cue:0:122:patch666_main_sequences.xml:123,0,122,vykuli se dopredu,1,,,,,True,2 222 31 32 51 52 53 54,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,41,exports\patch666_main_sequences.xml
cue:0:123:patch666_main_sequences.xml:124,0,123,stella - BO,1,,,,,True,2 222 31 32 21 22 23 24 25 26,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel,,28,exports\patch666_main_sequences.xml
cue:0:124:patch666_main_sequences.xml:125,0,124,DIKY,6,,,,,True,27 28 29 30 31 32 33 34 35 36 37 38 44 43 42 41 40 39,27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 29 || 30 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 33 || 34 || 35 || 36 || 37 || 38 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,21,exports\patch666_main_sequences.xml
cue:0:125:patch666_main_sequences.xml:126,0,125,Diky 2,4,,Follow,,,True,1 2 3 4 5 6 222 7 8 9 10 11 12 27 28 29 30 31 32 51 52 53 54 68 67 66 64 63 62,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 9 || 10 || 11 || 12 || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 29 || 30 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 68 || 67 || 66 || 64 || 63 || 62,,115,exports\patch666_main_sequences.xml
cue:0:126:patch666_main_sequences.xml:127,0,126,Odchod,12,,,,,True,7 8 9 10 11 12 33 34 35 36 37 38 51 52 53 54 1002 1001 44 43 42 41 40 39,7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 9 || 10 || 11 || 12 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 1002 || 1001 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,27,exports\patch666_main_sequences.xml
cue:1:1:patch666_all_sequences.xml:1,1,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:1:1:patch666_all_sequences.xml:2,1,1,Cue 1,,,,,,False,16 17,16 || 17,,3,exports\patch666_all_sequences.xml
cue:1:2:patch666_all_sequences.xml:3,1,2,Cue 2,,,,,,False,17 18,17 || 18,,3,exports\patch666_all_sequences.xml
cue:1:3:patch666_all_sequences.xml:4,1,3,Cue 3,,,,,,False,18 21 22 23 24,18 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085,,6,exports\patch666_all_sequences.xml
cue:2:1:patch666_all_sequences.xml:1,2,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:2:1:patch666_all_sequences.xml:2,2,1,Cue 1,,,,,,False,666,666 | Unique21 1 | 5 Unique 2.1 00 | 7.510,,3,exports\patch666_all_sequences.xml
cue:2:2:patch666_all_sequences.xml:3,2,2,Cue 2,,,,,,False,666,666 | Unique21 1 | 5 Unique 2.1 00 | 7.510,,4,exports\patch666_all_sequences.xml
cue:2:3:patch666_all_sequences.xml:4,2,3,Cue 3,,,,,,False,666,666 | Unique21 1 | 5 Unique 2.1 00 | 7.510,,4,exports\patch666_all_sequences.xml
cue:3:1:patch666_all_sequences.xml:1,3,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:3:1:patch666_all_sequences.xml:2,3,1,Cue 1,,,,,,False,667,667 | Unique21 2 | 5 Unique 2.1 00,,3,exports\patch666_all_sequences.xml
cue:3:2:patch666_all_sequences.xml:3,3,2,Cue 2,,,,,,False,667,667 | Unique21 2 | 5 Unique 2.1 00,,4,exports\patch666_all_sequences.xml
cue:3:3:patch666_all_sequences.xml:4,3,3,Cue 3,,,,,,False,667,667 | Unique21 2 | 5 Unique 2.1 00,,4,exports\patch666_all_sequences.xml
cue:4:1:patch666_all_sequences.xml:1,4,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:4:1:patch666_all_sequences.xml:2,4,1,Cue 1,,,,,,False,44 43 42 41 40 39,44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,7,exports\patch666_all_sequences.xml
cue:5:1:patch666_all_sequences.xml:1,5,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:5:1:patch666_all_sequences.xml:2,5,1,Cue 1,,,,,,False,33 34 35 36 37 38,33 || 34 || 35 || 36 || 37 || 38,,7,exports\patch666_all_sequences.xml
cue:6:1:patch666_all_sequences.xml:1,6,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:6:1:patch666_all_sequences.xml:2,6,1,Cue 1,,,,,,False,1 2 3 4 5 6 7 8 222,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001,,11,exports\patch666_all_sequences.xml
cue:7:1:patch666_all_sequences.xml:1,7,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:7:1:patch666_all_sequences.xml:2,7,1,Cue 1,,,,,,False,21 22 23 24 25 26 27 28,21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel,,9,exports\patch666_all_sequences.xml
cue:8:1:patch666_all_sequences.xml:1,8,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:8:1:patch666_all_sequences.xml:2,8,1,Cue 1,,,,,,False,27 28 29 30 31 32,27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 29 || 30 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491,,7,exports\patch666_all_sequences.xml
cue:9:1:patch666_all_sequences.xml:1,9,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:9:1:patch666_all_sequences.xml:2,9,1,Cue 1,,,,,,False,21 22 23 24 25 26,21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel,,7,exports\patch666_all_sequences.xml
cue:10:1:patch666_all_sequences.xml:1,10,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:10:1:patch666_all_sequences.xml:2,10,1,Cue 1,,,,,,False,1 2 3 4 5 6,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100,,7,exports\patch666_all_sequences.xml
cue:11:1:patch666_all_sequences.xml:1,11,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:11:1:patch666_all_sequences.xml:2,11,1,Cue 1,,,,,,False,27 28 29 30 31 32,27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 29 || 30 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491,,7,exports\patch666_all_sequences.xml
cue:12:1:patch666_all_sequences.xml:1,12,1,Cue 1,,,,,,False,,,,0,exports\patch666_all_sequences.xml
cue:12:1:patch666_all_sequences.xml:2,12,1,Cue 1,,,,,,False,7 8 9 10 11 12,7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 9 || 10 || 11 || 12,,7,exports\patch666_all_sequences.xml
