sequence_number,sequence_name,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,dimmer,position,gobo,color,beam,focus,control,preset_refs,hard_value_count,preset_value_count
2,qju,44,Duet - velky nebe -HNED,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=40.00"", ""P0.5 DIM=100.00"", ""P0.5 SHUTTER=18.90"", ""P0.50 DIM=45.00"", ""P0.50 SHUTTER=18.90""]","[""P0.5 PAN=2.43"", ""P0.5 TILT=104.54"", ""P0.5 POSITIONMSPEED=0.00"", ""P0.50 PAN=4.59"", ""P0.50 TILT=103.73"", ""P0.50 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=49.57"", ""H COLORRGB2=32.67"", ""H COLORRGB3=0.00"", ""H COLORRGB5=50.43"", ""P0.50 COLORMIXER=0.00"", ""P0.50 COLORRGB1=39.60"", ""P0.50 COLORRGB2=31.50"", ""P0.50 COLORRGB3=0.00"", ""P0.50 COLORRGB5=60.40"", ""P0.50 COLORMIXMODE=29.20""]","[""P0.5 ZOOM=60.00"", ""P0.50 ZOOM=0.00""]",[],"[""P0.5 LAMPCONTROL=0.00"", ""P0.5 PIXELEFFECTS=0.00"", ""P0.5 PIXELEFFECTSSPEED=0.00"", ""P0.5 PIXELEFFECTSFADE=0.00"", ""P0.50 LAMPCONTROL=0.00"", ""P0.50 CTC=0.00"", ""P0.50 PIXELEFFECTS=0.00"", ""P0.50 PIXELEFFECTSSPEED=0.00"", ""P0.50 PIXELEFFECTSFADE=0.00""]","[""0.5"", ""0.50""]",5,27
2,qju,44,Duet - velky nebe -HNED,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,44,Duet - velky nebe -HNED,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=40.00"", ""P0.5 DIM=100.00"", ""P0.5 SHUTTER=18.90"", ""P0.50 DIM=43.75"", ""P0.50 SHUTTER=18.90""]","[""P0.5 PAN=-3.24"", ""P0.5 TILT=105.23"", ""P0.5 POSITIONMSPEED=0.00"", ""P0.50 PAN=4.05"", ""P0.50 TILT=111.55"", ""P0.50 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=49.57"", ""H COLORRGB2=32.67"", ""H COLORRGB3=0.00"", ""H COLORRGB5=50.43"", ""P0.50 COLORMIXER=0.00"", ""P0.50 COLORRGB1=39.60"", ""P0.50 COLORRGB2=31.50"", ""P0.50 COLORRGB3=0.00"", ""P0.50 COLORRGB5=60.40"", ""P0.50 COLORMIXMODE=29.20""]","[""P0.5 ZOOM=60.00"", ""P0.50 ZOOM=0.00""]",[],"[""P0.5 LAMPCONTROL=0.00"", ""P0.5 PIXELEFFECTS=0.00"", ""P0.5 PIXELEFFECTSSPEED=0.00"", ""P0.5 PIXELEFFECTSFADE=0.00"", ""P0.50 LAMPCONTROL=0.00"", ""P0.50 CTC=0.00"", ""P0.50 PIXELEFFECTS=0.00"", ""P0.50 PIXELEFFECTSSPEED=0.00"", ""P0.50 PIXELEFFECTSFADE=0.00""]","[""0.5"", ""0.50""]",5,27
2,qju,44,Duet - velky nebe -HNED,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=40.00"", ""P0.5 DIM=100.00"", ""P0.5 SHUTTER=18.90"", ""P0.50 DIM=43.75"", ""P0.50 SHUTTER=18.90""]","[""P0.5 PAN=4.86"", ""P0.5 TILT=101.89"", ""P0.5 POSITIONMSPEED=0.00"", ""P0.50 PAN=-3.51"", ""P0.50 TILT=112.70"", ""P0.50 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=49.57"", ""H COLORRGB2=32.67"", ""H COLORRGB3=0.00"", ""H COLORRGB5=50.43"", ""P0.50 COLORMIXER=0.00"", ""P0.50 COLORRGB1=39.60"", ""P0.50 COLORRGB2=31.50"", ""P0.50 COLORRGB3=0.00"", ""P0.50 COLORRGB5=60.40"", ""P0.50 COLORMIXMODE=29.20""]","[""P0.5 ZOOM=60.00"", ""P0.50 ZOOM=0.00""]",[],"[""P0.5 LAMPCONTROL=0.00"", ""P0.5 PIXELEFFECTS=0.00"", ""P0.5 PIXELEFFECTSSPEED=0.00"", ""P0.5 PIXELEFFECTSFADE=0.00"", ""P0.50 LAMPCONTROL=0.00"", ""P0.50 CTC=0.00"", ""P0.50 PIXELEFFECTS=0.00"", ""P0.50 PIXELEFFECTSSPEED=0.00"", ""P0.50 PIXELEFFECTSFADE=0.00""]","[""0.5"", ""0.50""]",5,27
2,qju,44,Duet - velky nebe -HNED,1002,,,,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,44,Duet - velky nebe -HNED,1003,,,,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,45,Bere asteru C9.9,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,45,Bere asteru C9.9,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,45,Bere asteru C9.9,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,45,Bere asteru C9.9,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,45,Bere asteru C9.9,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,45,Bere asteru C9.9,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,45,Bere asteru C9.9,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,45,Bere asteru C9.9,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,"[""H DIM=100.00""]",[],[],[],[],[],[],[],1,0
2,qju,45,Bere asteru C9.9,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=50.25""]",[],[],[],[],[],[],[],1,0
2,qju,45,Bere asteru C9.9,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=50.25""]",[],[],[],[],[],[],[],1,0
2,qju,45,Bere asteru C9.9,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=50.25""]",[],[],[],[],[],[],[],1,0
2,qju,45,Bere asteru C9.9,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=50.25""]",[],[],[],[],[],[],[],1,0
2,qju,46,Velkej ptak,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=74.50"", ""H COLORRGB3=39.89""]",[],[],[],[],3,0
2,qju,46,Velkej ptak,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=74.50"", ""H COLORRGB3=39.89""]",[],[],[],[],3,0
2,qju,46,Velkej ptak,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,46,Velkej ptak,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,46,Velkej ptak,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=74.50"", ""H COLORRGB3=39.89""]",[],[],[],[],3,0
2,qju,46,Velkej ptak,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,[],[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=74.50"", ""H COLORRGB3=39.89""]",[],[],[],[],3,0
2,qju,46,Velkej ptak,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,46,Velkej ptak,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""P0.50 DIM=45.00"", ""P0.50 SHUTTER=18.90""]","[""H PAN=-5.13"", ""H TILT=100.17"", ""P0.50 PAN=-5.13"", ""P0.50 TILT=103.39"", ""P0.50 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=79.49"", ""H COLORRGB2=90.21"", ""H COLORRGB3=100.00"", ""H COLORRGB5=0.00"", ""P0.50 COLORMIXER=0.00"", ""P0.50 COLORRGB1=39.60"", ""P0.50 COLORRGB2=31.50"", ""P0.50 COLORRGB3=0.00"", ""P0.50 COLORRGB5=60.40"", ""P0.50 COLORMIXMODE=29.20""]","[""P0.50 ZOOM=0.00""]",[],"[""P0.50 LAMPCONTROL=0.00"", ""P0.50 CTC=0.00"", ""P0.50 PIXELEFFECTS=0.00"", ""P0.50 PIXELEFFECTSSPEED=0.00"", ""P0.50 PIXELEFFECTSFADE=0.00""]","[""0.50""]",6,17
2,qju,46,Velkej ptak,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""P0.50 DIM=45.00"", ""P0.50 SHUTTER=18.90""]","[""H PAN=4.59"", ""H TILT=101.89"", ""P0.50 PAN=4.59"", ""P0.50 TILT=103.73"", ""P0.50 POSITIONMSPEED=0.00""]",[],"[""P0.50 COLORMIXER=0.00"", ""P0.50 COLORRGB1=39.60"", ""P0.50 COLORRGB2=31.50"", ""P0.50 COLORRGB3=0.00"", ""P0.50 COLORRGB5=60.40"", ""P0.50 COLORMIXMODE=29.20""]","[""P0.50 ZOOM=0.00""]",[],"[""P0.50 LAMPCONTROL=0.00"", ""P0.50 CTC=0.00"", ""P0.50 PIXELEFFECTS=0.00"", ""P0.50 PIXELEFFECTSSPEED=0.00"", ""P0.50 PIXELEFFECTSFADE=0.00""]","[""0.50""]",2,17
2,qju,46,Velkej ptak,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,[],"[""H PAN=-10.80"", ""H TILT=115.00""]",[],[],"[""H ZOOM=79.50""]",[],[],[],3,0
2,qju,46,Velkej ptak,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,[],"[""H PAN=5.40"", ""H TILT=115.00""]",[],[],"[""H ZOOM=79.50""]",[],[],[],3,0
2,qju,46,Velkej ptak,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=7.75""]",[],[],[],[],[],[],[],1,0
2,qju,46,Velkej ptak,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,"[""H DIM=0.00""]","[""H PAN=45.90"", ""H TILT=-85.10""]",[],"[""H COLORRGB1=0.00"", ""H COLORRGB2=4.98"", ""H COLORRGB3=46.94"", ""H COLORRGB5=50.56""]","[""H ZOOM=17.50""]",[],[],[],8,0
2,qju,46,Velkej ptak,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=0.00""]","[""H PAN=-40.50"", ""H TILT=-87.40""]",[],"[""H COLORRGB1=0.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=12.12"", ""H COLORRGB5=0.00""]",[],[],[],[],7,0
2,qju,46,Velkej ptak,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00"", ""P0.50 DIM=43.75"", ""P0.50 SHUTTER=18.90""]","[""P0.50 PAN=4.05"", ""P0.50 TILT=111.55"", ""P0.50 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=79.49"", ""H COLORRGB2=90.21"", ""H COLORRGB3=100.00"", ""H COLORRGB5=0.00"", ""P0.50 COLORMIXER=0.00"", ""P0.50 COLORRGB1=39.60"", ""P0.50 COLORRGB2=31.50"", ""P0.50 COLORRGB3=0.00"", ""P0.50 COLORRGB5=60.40"", ""P0.50 COLORMIXMODE=29.20""]","[""P0.50 ZOOM=0.00""]",[],"[""P0.50 LAMPCONTROL=0.00"", ""P0.50 CTC=0.00"", ""P0.50 PIXELEFFECTS=0.00"", ""P0.50 PIXELEFFECTSSPEED=0.00"", ""P0.50 PIXELEFFECTSFADE=0.00""]","[""0.50""]",5,17
2,qju,46,Velkej ptak,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00"", ""P0.50 DIM=43.75"", ""P0.50 SHUTTER=18.90""]","[""P0.50 PAN=-3.51"", ""P0.50 TILT=112.70"", ""P0.50 POSITIONMSPEED=0.00""]",[],"[""P0.50 COLORMIXER=0.00"", ""P0.50 COLORRGB1=39.60"", ""P0.50 COLORRGB2=31.50"", ""P0.50 COLORRGB3=0.00"", ""P0.50 COLORRGB5=60.40"", ""P0.50 COLORMIXMODE=29.20""]","[""P0.50 ZOOM=0.00""]",[],"[""P0.50 LAMPCONTROL=0.00"", ""P0.50 CTC=0.00"", ""P0.50 PIXELEFFECTS=0.00"", ""P0.50 PIXELEFFECTSSPEED=0.00"", ""P0.50 PIXELEFFECTSFADE=0.00""]","[""0.50""]",1,17
2,qju,46,Velkej ptak,1002,,,,"[""H DIM=33.00""]",[],[],[],[],[],[],[],1,0
2,qju,46,Velkej ptak,1003,,,,"[""H DIM=33.00""]",[],[],[],[],[],[],[],1,0
2,qju,46.5,Wilda spot,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=25.50""]",[],[],[],[],[],[],[],1,0
2,qju,46.6,Labus u astery,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,"[""H DIM=100.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,46.6,Labus u astery,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,46.6,Labus u astery,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,46.6,Labus u astery,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,46.6,Labus u astery,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,46.6,Labus u astery,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,46.6,Labus u astery,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,46.6,Labus u astery,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,46.6,Labus u astery,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=28.25""]","[""H PAN=-77.49"", ""H TILT=-87.40""]",[],"[""H COLORRGB1=68.95"", ""H COLORRGB2=47.53"", ""H COLORRGB3=0.00"", ""H COLORRGB5=31.05""]",[],[],[],[],7,0
2,qju,47,Konec kridel litani,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,47,Konec kridel litani,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,47,Konec kridel litani,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,47,Konec kridel litani,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,48.5,Wilda Pryc,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,48.5,Wilda Pryc,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,[],[],[],[],[],[],[],[],0,0
2,qju,49,Astery min,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,49,Astery min,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,49,Astery min,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,49,Astery min,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,"[""H DIM=40.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,1001,,,,"[""H DIM=55.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,1002,,,,"[""H DIM=55.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,1003,,,,"[""H DIM=55.00""]",[],[],[],[],[],[],[],1,0
2,qju,49,Astery min,1004,,,,"[""H DIM=55.00""]",[],[],[],[],[],[],[],1,0
2,qju,50,L+W jdou na stred,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=70.00"", ""P0.70 DIM=50.00""]","[""P0.70 PAN=-0.81"", ""P0.70 TILT=106.03""]",[],"[""P0.70 COLORRGB1=50.14"", ""P0.70 COLORRGB2=30.77"", ""P0.70 COLORRGB3=0.00"", ""P0.70 COLORRGB5=49.86""]","[""P0.70 ZOOM=41.50""]",[],[],"[""0.70""]",1,8
2,qju,50,L+W jdou na stred,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=70.00"", ""P0.70 DIM=50.00""]","[""P0.70 PAN=0.81"", ""P0.70 TILT=106.03""]",[],"[""P0.70 COLORRGB1=50.14"", ""P0.70 COLORRGB2=30.77"", ""P0.70 COLORRGB3=0.00"", ""P0.70 COLORRGB5=49.86""]","[""P0.70 ZOOM=41.50""]",[],[],"[""0.70""]",1,8
2,qju,50,L+W jdou na stred,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=11.25"", ""P0.70 DIM=50.00""]","[""P0.70 PAN=0.81"", ""P0.70 TILT=106.72""]",[],"[""P0.70 COLORRGB1=50.14"", ""P0.70 COLORRGB2=30.77"", ""P0.70 COLORRGB3=0.00"", ""P0.70 COLORRGB5=49.86""]","[""P0.70 ZOOM=41.50""]",[],[],"[""0.70""]",1,8
2,qju,50,L+W jdou na stred,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=11.25"", ""P0.70 DIM=50.00""]","[""P0.70 PAN=-0.27"", ""P0.70 TILT=105.34""]",[],"[""P0.70 COLORRGB1=50.14"", ""P0.70 COLORRGB2=30.77"", ""P0.70 COLORRGB3=0.00"", ""P0.70 COLORRGB5=49.86""]","[""P0.70 ZOOM=41.50""]",[],[],"[""0.70""]",1,8
2,qju,51,Astery davaji na stativy,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,[],[],[],[],[],[],[],"[""4.10""]",0,0
2,qju,51,Astery davaji na stativy,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,"[""H DIM=40.00""]",[],[],[],[],[],[],"[""4.10""]",1,0
2,qju,51,Astery davaji na stativy,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=65.50""]",[],[],[],[],[],[],[],1,0
2,qju,51,Astery davaji na stativy,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=65.50""]",[],[],[],[],[],[],[],1,0
2,qju,51,Astery davaji na stativy,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,"[""P0.73 DIM=40.25"", ""P0.73 SHUTTER=18.90""]","[""P0.73 PAN=-96.12"", ""P0.73 TILT=103.50"", ""P0.73 POSITIONMSPEED=0.00""]",[],"[""P0.73 COLORMIXER=0.00"", ""P0.73 COLORRGB1=68.95"", ""P0.73 COLORRGB2=47.53"", ""P0.73 COLORRGB3=0.00"", ""P0.73 COLORRGB5=31.05"", ""P0.73 COLORMIXMODE=29.20""]","[""P0.73 ZOOM=55.50""]",[],"[""P0.73 LAMPCONTROL=0.00"", ""P0.73 CTC=0.00"", ""P0.73 PIXELEFFECTS=0.00"", ""P0.73 PIXELEFFECTSSPEED=0.00"", ""P0.73 PIXELEFFECTSFADE=0.00""]","[""0.73""]",0,17
2,qju,51,Astery davaji na stativy,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,51,Astery davaji na stativy,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
