sequence_count,cue_count,preset_count,group_count,effect_count,sequences,cues,presets,groups,effects,hard_value_atoms,dimmer_value_atoms,preset_ref_atoms,effect_ref_atoms,group_ref_atoms,patch_target_type,patch_target_id,fixture_id,channel_id,subfixture_id,patch_target_key
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,29,29,,,subfixture:29:2
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,29,29,,,subfixture:29:3
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,29,29,,,subfixture:29:4
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,29,29,,,subfixture:29:5
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,29,29,,,subfixture:29:6
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,29,29,,,subfixture:29:7
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],47,24,9,0,0,fixture,29,29,,8,subfixture:29:8
1,26,8,1,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]","[""group:0:Tram_Analyz_groups.xml:1""]",[],0,0,0,0,0,fixture,30,30,,,fixture:30
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,30,30,,,subfixture:30:2
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,30,30,,,subfixture:30:3
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,30,30,,,subfixture:30:4
1,26,8,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,30,30,,,subfixture:30:5
