sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
2,46,Velkej ptak,23,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,24,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,25,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,26,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,27,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,28,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,29,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,30,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,31,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,32,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,33,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,34,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,35,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,36,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,37,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,38,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,39,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,40,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,202,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.50""]","[""0""]"
2,46.6,Labus u astery,1,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,2,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,3,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,4,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,5,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,6,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,7,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,8,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,9,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,10,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,11,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,12,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,13,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,14,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,15,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,16,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,17,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,18,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,19,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,20,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,21,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,22,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,23,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,24,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,25,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,26,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,27,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,28,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,29,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,30,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,31,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,32,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,33,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,34,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,35,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,36,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,37,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,38,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,39,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,46.6,Labus u astery,40,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,50,L+W jdou na stred,101,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.70""]","[""0""]"
2,50,L+W jdou na stred,102,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.70""]","[""0""]"
2,50,L+W jdou na stred,201,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.70""]","[""0""]"
2,50,L+W jdou na stred,202,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.70""]","[""0""]"
2,51,Astery davaji na stativy,1,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,2,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,3,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,4,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,5,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,6,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,7,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,8,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,9,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,10,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,11,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,12,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,13,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,14,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,15,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,16,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,17,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,18,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,19,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,20,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,21,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,22,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,23,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,24,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,25,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,26,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,27,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,28,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,29,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,30,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,31,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,32,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,33,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,34,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,35,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,36,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,37,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,38,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,39,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,40,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,51,Astery davaji na stativy,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,preset_only,0,[],0,[],1,"[""0.73""]","[""0""]"
2,52,dialog,1,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,2,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,3,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,4,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,5,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,6,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,7,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,8,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,9,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,10,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,11,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,12,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,13,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,14,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,15,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,16,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,17,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,18,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,19,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,20,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,21,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,22,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,23,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,24,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,25,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,26,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,27,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,28,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,29,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,30,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,31,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,32,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,33,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,34,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,35,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,36,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,37,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,38,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,52,dialog,39,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,53,Zacatek trio EFF 16,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.57""]","[""0""]"
2,53,Zacatek trio EFF 16,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,preset_only,0,[],1,"[""DIM""]",1,"[""0.60""]","[""0""]"
2,53,Zacatek trio EFF 16,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,preset_only,0,[],1,"[""DIM""]",1,"[""0.60""]","[""0""]"
2,53,Zacatek trio EFF 16,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,preset_only,0,[],1,"[""DIM""]",1,"[""0.44""]","[""0""]"
2,56,Vrsek J,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,preset_only,0,[],0,[],1,"[""0.22""]","[""0""]"
2,56,Vrsek J,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,preset_only,0,[],0,[],1,"[""0.22""]","[""0""]"
2,57,Patrik ON,1,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,2,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,3,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,4,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,5,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,6,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,7,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,8,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,9,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,10,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,11,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,12,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,13,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,57,Patrik ON,14,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,15,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,16,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,17,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,18,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,19,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,20,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,21,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,22,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,23,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,24,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,25,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,26,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,27,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,28,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,29,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,30,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,31,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,32,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,33,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,34,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,35,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,36,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,37,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,38,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,39,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,57,Patrik ON,40,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,59,Patrik zavola ptaky Florian sokl.,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.58""]","[""0""]"
2,6,Jonatan odchazi z hejna - 1:26,101,,,,preset_only,0,[],0,[],1,"[""0.17""]","[""0""]"
2,6,Jonatan odchazi z hejna - 1:26,102,,,,preset_only,0,[],0,[],1,"[""0.17""]","[""0""]"
2,6,Jonatan odchazi z hejna - 1:26,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,preset_only,0,[],0,[],1,"[""0.19""]","[""0""]"
2,6,Jonatan odchazi z hejna - 1:26,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,preset_only,0,[],0,[],1,"[""0.19""]","[""0""]"
2,6,Jonatan odchazi z hejna - 1:26,201,,,,preset_only,0,[],0,[],1,"[""0.17""]","[""0""]"
2,60,Patrik ON,1,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,2,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,3,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,4,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,5,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,6,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,7,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,8,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,9,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,10,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,11,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,12,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,13,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.1""]","[""4""]"
2,60,Patrik ON,14,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,15,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,16,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,17,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,18,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,19,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,20,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,21,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,22,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,23,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,24,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,25,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,26,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,27,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,28,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,29,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,30,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,31,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,32,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,33,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,34,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,35,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,36,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,37,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,38,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,39,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,60,Patrik ON,40,,,,preset_only,0,[],0,[],1,"[""4.1""]","[""4""]"
2,62,Klara ON,1,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,2,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,3,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,4,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,5,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,6,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,7,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,8,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,9,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,10,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,11,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,12,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,13,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,14,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,15,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,16,,,,preset_only,0,[],1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,62,Klara ON,17,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,18,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,19,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,20,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,21,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,22,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,23,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,24,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,25,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,26,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,27,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,28,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,29,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,30,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,31,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,32,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,33,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,34,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,35,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,36,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,37,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,38,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,39,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,62,Klara ON,40,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,63,Adri,1,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,63,Adri,2,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,63,Adri,3,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
2,63,Adri,4,,,,preset_only,0,[],0,[],1,"[""4.10""]","[""4""]"
