fixture_id,channel_id,subfixture_id,patch_target_type,patch_target_id,patch_target_key,name,label,display_name,fixture_type,mode,patch,universe,address,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,scale_x,scale_y,scale_z,source_files,flags
40,,,subfixture,40,subfixture:40:4,,,Fixture 40,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
40,,,subfixture,40,subfixture:40:5,,,Fixture 40,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
40,,,subfixture,40,subfixture:40:6,,,Fixture 40,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
40,,,subfixture,40,subfixture:40:7,,,Fixture 40,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
40,,,subfixture,40,subfixture:40:8,,,Fixture 40,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
101,,,subfixture,101,subfixture:101:2,,,Fixture 101,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
102,,,subfixture,102,subfixture:102:2,,,Fixture 102,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:10,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:11,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:12,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:13,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:14,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:15,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:16,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:17,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:18,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:19,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": false, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:2,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": false, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:20,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:21,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:22,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:23,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:24,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:25,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:26,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:27,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:28,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:29,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:3,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:30,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:31,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:32,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:4,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:5,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:6,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:7,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:8,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
111,,,subfixture,111,subfixture:111:9,,,Fixture 111,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:10,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:11,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:12,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:13,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:14,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:15,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:16,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:17,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:18,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:19,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": false, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:2,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": false, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:20,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": true, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:21,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:22,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:23,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:24,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:25,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:26,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:27,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
112,,,subfixture,112,subfixture:112:28,,,Fixture 112,,,,,,,,,,,,,,,[],"{""is_patched"": false, ""is_used_in_cues"": true, ""is_used_in_presets"": true, ""has_spatial_data"": false, ""has_patch_data"": false, ""has_fixture_type"": false, ""referenced_in_atoms"": false, ""is_channel"": false, ""is_subfixture"": true}"
