preset_number,preset_type,preset_xml_index,preset_name,fixture_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,value_type,reference_target,source_file
0.17,0,16,Q6-9,202,,,,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.17,0,16,Q6-9,202,,,,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.17,0,16,Q6-9,202,,,,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.17,0,16,Q6-9,202,,,,ZOOM,43.50,hard,,exports\Tram_Analyz_preset_0.xml
0.17,0,16,Q6-9,202,,,,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,PAN,-11.34,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,TILT,104.65,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,COLORRGB1,2.94,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,COLORRGB2,14.06,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,COLORRGB3,24.22,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,COLORRGB5,79.49,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,ZOOM,43.50,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,102,,,,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,PAN,-18.09,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,TILT,109.25,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,COLORRGB1,2.94,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,COLORRGB2,14.06,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,COLORRGB3,24.22,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,COLORRGB5,79.49,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,ZOOM,43.50,hard,,exports\Tram_Analyz_preset_0.xml
0.18,0,17,F-DoHnizda,202,,,,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,DIM,33.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PAN,48.60,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,TILT,-92.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB2,1.90,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB3,25.07,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB5,74.93,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,ZOOM,50.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,DIM,33.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,PAN,-54.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,TILT,-92.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORRGB2,1.90,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORRGB3,25.07,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORRGB5,74.93,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,ZOOM,79.50,hard,,exports\Tram_Analyz_preset_0.xml
0.19,0,18,Zeme Q6,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,PAN,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,TILT,96.60,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,COLORRGB2,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,COLORRGB3,12.12,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,COLORRGB5,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,ZOOM,78.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,101,,,,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,PAN,5.40,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,TILT,101.20,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,COLORRGB2,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,COLORRGB3,12.12,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,COLORRGB5,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,ZOOM,78.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,102,,,,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,PAN,-25.92,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,TILT,115.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,POSITIONMSPEED,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,LAMPCONTROL,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,COLORMIXER,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,COLORRGB2,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,COLORRGB3,12.12,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,COLORRGB5,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,CTC,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,COLORMIXMODE,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,ZOOM,79.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,SHUTTER,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,PAN,-10.80,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,TILT,115.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,COLORRGB2,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,COLORRGB3,12.12,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,COLORRGB5,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,ZOOM,79.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,PAN,10.80,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,TILT,115.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,COLORRGB2,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,COLORRGB3,12.12,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,COLORRGB5,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,ZOOM,79.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,PAN,23.22,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,TILT,115.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,POSITIONMSPEED,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,LAMPCONTROL,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,COLORMIXER,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,COLORRGB2,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,COLORRGB3,12.12,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,COLORRGB5,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,CTC,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,COLORMIXMODE,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,ZOOM,79.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,SHUTTER,DefaultLink,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PAN,54.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,TILT,-82.80,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,LAMPCONTROL,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORMIXER,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB1,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB2,97.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB3,11.82,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORRGB5,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,CTC,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,COLORMIXMODE,29.20,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PIXELEFFECTS,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PIXELEFFECTSSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,PIXELEFFECTSFADE,0.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,ZOOM,97.50,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,SHUTTER,18.90,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,DIM,100.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,PAN,-54.00,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,TILT,-82.80,hard,,exports\Tram_Analyz_preset_0.xml
0.20,0,19,Soud,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,POSITIONMSPEED,0.00,hard,,exports\Tram_Analyz_preset_0.xml
