sequence_number,sequence_name,cue_number,cue_name,attribute,raw_value,value_type,fixture_id,fixture_name,fixture_type,fixture_patch,reference_target,flags,source_path,is_hard_value,is_dimmer_value,source_file
10,Sequence 10,104,Po blesku,SHUTTER,18.95,preset_ref,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,DIM,0.00,hard,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,,[],Cue/CueDatas/CueData,False,True,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,PAN,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,TILT,80.60,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,POSITIONMSPEED,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,FIXTUREGLOBALRESET,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMIXER,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB1,77.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB2,100.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB3,97.04,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB5,87.75,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORTEMPERATURE,0.00,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMODE2,17.70,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,ZOOM,44.50,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,SHUTTER,18.95,preset_ref,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,DIM,0.00,hard,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,,[],Cue/CueDatas/CueData,False,True,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,PAN,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,TILT,80.60,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,POSITIONMSPEED,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,FIXTUREGLOBALRESET,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMIXER,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB1,77.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB2,100.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB3,97.04,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB5,87.75,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORTEMPERATURE,0.00,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMODE2,17.70,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,ZOOM,44.50,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,SHUTTER,18.95,preset_ref,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,DIM,0.00,hard,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,,[],Cue/CueDatas/CueData,False,True,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,PAN,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,TILT,80.60,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,POSITIONMSPEED,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,FIXTUREGLOBALRESET,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMIXER,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB1,77.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB2,100.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB3,97.04,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB5,87.75,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORTEMPERATURE,0.00,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMODE2,17.70,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,ZOOM,44.50,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,SHUTTER,18.95,preset_ref,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,DIM,0.00,hard,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,,[],Cue/CueDatas/CueData,False,True,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,PAN,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,TILT,80.60,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,POSITIONMSPEED,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,FIXTUREGLOBALRESET,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMIXER,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB1,77.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB2,100.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB3,97.04,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB5,87.75,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORTEMPERATURE,0.00,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMODE2,17.70,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,ZOOM,44.50,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,SHUTTER,18.95,preset_ref,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,DIM,0.00,hard,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,,[],Cue/CueDatas/CueData,False,True,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,PAN,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,TILT,81.85,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,POSITIONMSPEED,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,FIXTUREGLOBALRESET,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMIXER,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB1,77.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB2,100.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB3,97.04,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB5,87.75,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORTEMPERATURE,0.00,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMODE2,17.70,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,ZOOM,44.50,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,SHUTTER,18.95,preset_ref,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,DIM,0.00,hard,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,,[],Cue/CueDatas/CueData,False,True,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,PAN,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,TILT,81.85,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,POSITIONMSPEED,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,FIXTUREGLOBALRESET,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMIXER,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB1,77.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB2,100.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB3,97.04,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB5,87.75,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORTEMPERATURE,0.00,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMODE2,17.70,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,ZOOM,44.50,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,SHUTTER,18.95,preset_ref,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,DIM,0.00,hard,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,,[],Cue/CueDatas/CueData,False,True,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,PAN,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,TILT,81.85,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,POSITIONMSPEED,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,FIXTUREGLOBALRESET,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORMIXER,0.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
10,Sequence 10,104,Po blesku,COLORRGB1,77.00,preset_ref,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset:0.85,[],Cue/CueDatas/CueData,False,False,exports\Studio54_main_sequences.xml
