sequence_number,sequence_name,cue_number,cue_name,trigger,fade,delay,command,fixture_ids,fixture_details,references,preset_refs,effect_refs,group_refs,hard_value_count,hard_value_attributes,hard_value_preview,source_file
1,Sequence 1,110,Cue 110,,,,,"[4, 5, 6, 31, 32, 7, 61]","[""4 | RSpiide3 4"", ""5 | RSpiide3 5"", ""6 | RSpiide3 6"", ""31 | NP300cR 1"", ""32 | NP300cR 2"", ""7 | RSpiide3 7"", ""61""]",[],[],[],[],15,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""100"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""48"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""21.604122"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""51.302048"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""99.999992"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.5"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""87.304688"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0.0041199359"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""27.002064"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-21.595882"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""5"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,111,Cue 111,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 222, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 64, 44, 43, 42, 41, 40, 39]","[""1 | RSpiide3 1"", ""2 | RSpiide3 2"", ""3 | RSpiide3 3"", ""4 | RSpiide3 4"", ""5 | RSpiide3 5"", ""6 | RSpiide3 6"", ""7 | RSpiide3 7"", ""8 | RSpiide3 8"", ""222 | R3LEDWm2 1"", ""21 | Sp30012 1"", ""22 | Sp30012 2"", ""23 | Sp30012 3"", ""24 | Sp30012 4"", ""25 | Sp30012 5"", ""26 | Sp30012 6"", ""27 | Sp30012 7"", ""28 | Sp30012 8"", ""29"", ""30"", ""31 | NP300cR 1"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""64"", ""44"", ""43 | RPointe1 3"", ""42 | RPointe1 2"", ""41 | RPointe1 1"", ""40"", ""39""]","[""preset:8.1041193"", ""preset:8.104126"", ""preset:13.675235"", ""preset:13.675219""]","[""preset:13.675219"", ""preset:13.675235"", ""preset:8.1041193"", ""preset:8.104126""]",[],[],50,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""100"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""4"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""7"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-16.195879"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-49.947941"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.48716"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""49.378399"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""20.512842"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""18.630159"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""18.897638"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-52.647926"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""16.204119"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""21.604122"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""48"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""45.902054"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.48719"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,112,Cue 112,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[""1 | RSpiide3 1"", ""2 | RSpiide3 2"", ""3 | RSpiide3 3"", ""4 | RSpiide3 4"", ""5 | RSpiide3 5"", ""6 | RSpiide3 6"", ""7 | RSpiide3 7"", ""8 | RSpiide3 8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18""]",[],[],[],[],1,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""30"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,113,Cue 113,,,,,"[1, 2, 3, 5, 7, 8, 222, 4, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 64, 61, 44, 43, 42, 41, 40, 39]","[""1 | RSpiide3 1"", ""2 | RSpiide3 2"", ""3 | RSpiide3 3"", ""5 | RSpiide3 5"", ""7 | RSpiide3 7"", ""8 | RSpiide3 8"", ""222 | R3LEDWm2 1"", ""4 | RSpiide3 4"", ""6 | RSpiide3 6"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""27 | Sp30012 7"", ""28 | Sp30012 8"", ""29"", ""30"", ""31 | NP300cR 1"", ""32 | NP300cR 2"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""64"", ""61"", ""44"", ""43 | RPointe1 3"", ""42 | RPointe1 2"", ""41 | RPointe1 1"", ""40"", ""39""]",[],[],[],[],27,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""POtlumeni"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""77.75"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-37.795856"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-55.347919"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""60"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.48716"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""4"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""49.378399"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""20.512842"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""39.25"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""62.75"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""64.804153"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-98.547897"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""99.999992"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""50.75758"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.487152"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""49.378403"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,114,Cue 114,,,,,"[2, 5, 222, 21, 22, 23, 24, 25, 33, 34, 35, 36, 37, 38, 42, 41]","[""2 | RSpiide3 2"", ""5 | RSpiide3 5"", ""222 | R3LEDWm2 1"", ""21 | Sp30012 1"", ""22 | Sp30012 2"", ""23 | Sp30012 3"", ""24 | Sp30012 4"", ""25 | Sp30012 5"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""42 | RPointe1 2"", ""41 | RPointe1 1""]",[],[],[],[],18,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""zmena barvy"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""46"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.48716"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""4"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""49.378399"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""20.512842"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""46.000004"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.487152"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""49.378403"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1.9999998e-05"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""20.512848"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""99.999992"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""65.151527"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""65.15152"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""22"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,115,Cue 115,,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[""1 | RSpiide3 1"", ""2 | RSpiide3 2"", ""3 | RSpiide3 3"", ""4 | RSpiide3 4"", ""5 | RSpiide3 5"", ""6 | RSpiide3 6"", ""7 | RSpiide3 7"", ""8 | RSpiide3 8"", ""9"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18""]",[],[],[],[],1,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,116,Cue 116,,,,,"[1, 2, 7, 8, 222, 21, 22, 23, 24, 25, 33, 34, 35, 36, 37, 38, 51, 52, 53, 54, 86, 85, 84, 83, 82, 81]","[""1 | RSpiide3 1"", ""2 | RSpiide3 2"", ""7 | RSpiide3 7"", ""8 | RSpiide3 8"", ""222 | R3LEDWm2 1"", ""21 | Sp30012 1"", ""22 | Sp30012 2"", ""23 | Sp30012 3"", ""24 | Sp30012 4"", ""25 | Sp30012 5"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""51 | LUMI 1"", ""52 | LUMI 2"", ""53 | LUMI 3"", ""54"", ""86"", ""85"", ""84"", ""83"", ""82"", ""81""]",[],[],[],[],17,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.48716"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""4"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""49.378399"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""20.512842"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""79.487152"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""49.378403"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1.9999998e-05"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""20.512848"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""99.999992"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""65.151527"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""44"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""62.75"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""19"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,117,Cue 117,,,,,[7],"[""7 | RSpiide3 7""]",[],[],[],[],1,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""40.25"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,118,Cue 118,,,,,"[7, 86, 85, 84, 83, 82, 81, 61]","[""7 | RSpiide3 7"", ""86"", ""85"", ""84"", ""83"", ""82"", ""81"", ""61""]",[],[],[],[],3,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""19"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,119,Cue 119,,,,,"[31, 32, 51, 52, 53, 54]","[""31 | NP300cR 1"", ""32 | NP300cR 2"", ""51 | LUMI 1"", ""52 | LUMI 2"", ""53 | LUMI 3"", ""54""]","[""preset:2.5316424"", ""preset:6.5095515""]","[""preset:2.5316424"", ""preset:6.5095515""]",[],[],9,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""eff"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""100"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""92.592583"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""120"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""239.999999"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""16"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,120,Cue 120,,,,,"[21, 22, 23, 24, 25, 26]","[""21 | Sp30012 1"", ""22 | Sp30012 2"", ""23 | Sp30012 3"", ""24 | Sp30012 4"", ""25 | Sp30012 5"", ""26 | Sp30012 6""]",[],[],[],[],1,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""100"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,121,Cue 121,,,,,"[31, 32, 51, 52, 53, 21, 22, 23, 24, 25, 26, 54]","[""31 | NP300cR 1"", ""32 | NP300cR 2"", ""51 | LUMI 1"", ""52 | LUMI 2"", ""53 | LUMI 3"", ""21 | Sp30012 1"", ""22 | Sp30012 2"", ""23 | Sp30012 3"", ""24 | Sp30012 4"", ""25 | Sp30012 5"", ""26 | Sp30012 6"", ""54""]","[""preset:1.7573333""]","[""preset:1.7573333""]",[],[],7,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""23"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""120"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""239.999999"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""16"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,122,Cue 122,,,,,"[2, 222, 31, 32, 51, 52, 53, 54]","[""2 | RSpiide3 2"", ""222 | R3LEDWm2 1"", ""31 | NP300cR 1"", ""32 | NP300cR 2"", ""51 | LUMI 1"", ""52 | LUMI 2"", ""53 | LUMI 3"", ""54""]","[""preset:5.4041195"", ""preset:2.7195303"", ""preset:8.5470343"", ""preset:14.75"", ""preset:2.7195399"", ""preset:8.5470419""]","[""preset:14.75"", ""preset:2.7195303"", ""preset:2.7195399"", ""preset:5.4041195"", ""preset:8.5470343"", ""preset:8.5470419""]",[],[],12,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""51"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-56.697937"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""91.45298"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""17"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""30.154114"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-23.697929"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1.9999998e-05"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""91.452972"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""23"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,123,Cue 123,,,,,"[2, 222, 31, 32, 21, 22, 23, 24, 25, 26]","[""2 | RSpiide3 2"", ""222 | R3LEDWm2 1"", ""31 | NP300cR 1"", ""32 | NP300cR 2"", ""21 | Sp30012 1"", ""22 | Sp30012 2"", ""23 | Sp30012 3"", ""24 | Sp30012 4"", ""25 | Sp30012 5"", ""26 | Sp30012 6""]","[""preset:2.7195303"", ""preset:8.5470343"", ""preset:2.7195399"", ""preset:8.5470419""]","[""preset:2.7195303"", ""preset:2.7195399"", ""preset:8.5470343"", ""preset:8.5470419""]",[],[],5,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""91.45298"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1.9999998e-05"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""91.452972"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,124,Cue 124,,,,,"[27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 44, 43, 42, 41, 40, 39]","[""27 | Sp30012 7"", ""28 | Sp30012 8"", ""29"", ""30"", ""31 | NP300cR 1"", ""32 | NP300cR 2"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""44"", ""43 | RPointe1 3"", ""42 | RPointe1 2"", ""41 | RPointe1 1"", ""40"", ""39""]",[],[],[],[],2,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""43.5"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""59.25"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,125,Cue 125,Follow,,,,"[1, 2, 3, 4, 5, 6, 222, 7, 8, 9, 10, 11, 12, 27, 28, 29, 30, 31, 32, 51, 52, 53, 54, 68, 67, 66, 64, 63, 62]","[""1 | RSpiide3 1"", ""2 | RSpiide3 2"", ""3 | RSpiide3 3"", ""4 | RSpiide3 4"", ""5 | RSpiide3 5"", ""6 | RSpiide3 6"", ""222 | R3LEDWm2 1"", ""7 | RSpiide3 7"", ""8 | RSpiide3 8"", ""9"", ""10"", ""11"", ""12"", ""27 | Sp30012 7"", ""28 | Sp30012 8"", ""29"", ""30"", ""31 | NP300cR 1"", ""32 | NP300cR 2"", ""51 | LUMI 1"", ""52 | LUMI 2"", ""53 | LUMI 3"", ""54"", ""68"", ""67"", ""66"", ""64"", ""63"", ""62""]","[""preset:2.7454193"", ""preset:2.7454054""]","[""preset:2.7454054"", ""preset:2.7454193""]",[],[],31,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""100"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0.004119873"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""-22.947945"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""9.9999997e-06"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""25.382036"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""27.920233"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""72.079765"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""25.382071"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""27.920269"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""72.079758"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""1"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""48"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""21.604122"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""45.902054"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""45.299171"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""54.700859"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""18.700787"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""0.0041199359"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""21.602062"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
1,Sequence 1,126,Cue 126,,,,,"[7, 8, 9, 10, 11, 12, 33, 34, 35, 36, 37, 38, 51, 52, 53, 54, 1002, 1001, 44, 43, 42, 41, 40, 39]","[""7 | RSpiide3 7"", ""8 | RSpiide3 8"", ""9"", ""10"", ""11"", ""12"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""51 | LUMI 1"", ""52 | LUMI 2"", ""53 | LUMI 3"", ""54"", ""1002"", ""1001"", ""44"", ""43 | RPointe1 3"", ""42 | RPointe1 2"", ""41 | RPointe1 1"", ""40"", ""39""]",[],[],[],[],2,"[""text""]","[{""attribute"": ""text"", ""raw_value"": ""0"", ""fixture_id"": null}, {""attribute"": ""text"", ""raw_value"": ""52.166668"", ""fixture_id"": null}]",exports\patch666_main_sequences.xml
