sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
11,1,lidi,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,1,lidi,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,72,HelM1 2,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.004,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,73,HelM1 3,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.007,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,74,HelM1 4,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.010,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,75,HelM1 5,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.013,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,76,HelM1 6,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.016,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,77,HelM1 7,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.019,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,1,lidi,78,HelM1 8,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.022,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,100,Natalka spot,14,Esprite 4,11 Robin Esprite Mode 2,3.043,preset_only,0,[],1,"[""DIM""]",1,"[""0.83""]","[""0""]"
11,104,Po blesku,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,104,Po blesku,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,72,HelM1 2,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.004,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,73,HelM1 3,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.007,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,74,HelM1 4,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.010,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,75,HelM1 5,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.013,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,76,HelM1 6,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.016,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,77,HelM1 7,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.019,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,104,Po blesku,78,HelM1 8,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.022,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,105,najezd do sta,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,105,najezd do sta,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.85""]","[""0""]"
11,106,DUHA,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,106,DUHA,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],1,"[""DIM""]",1,"[""0.34""]","[""0""]"
11,107,zaver u baru,17,Esprite 7,11 Robin Esprite Mode 2,4.133,preset_only,0,[],1,"[""DIM""]",1,"[""0.92""]","[""0""]"
11,108,zebrik,18,Esprite 8,11 Robin Esprite Mode 2,4.175,preset_only,0,[],0,[],1,"[""0.93""]","[""0""]"
11,109,Blesk MIDI,11,Esprite 1,11 Robin Esprite Mode 2,2.133,preset_only,0,[],0,[],1,"[""0.95""]","[""0""]"
11,109,Blesk MIDI,12,Esprite 2,11 Robin Esprite Mode 2,2.175,preset_only,0,[],0,[],1,"[""0.95""]","[""0""]"
11,109,Blesk MIDI,13,Esprite 3,11 Robin Esprite Mode 2,3.001,preset_only,0,[],0,[],1,"[""0.95""]","[""0""]"
11,109,Blesk MIDI,16,Esprite 6,11 Robin Esprite Mode 2,3.127,preset_only,0,[],0,[],1,"[""0.95""]","[""0""]"
11,109,Blesk MIDI,17,Esprite 7,11 Robin Esprite Mode 2,4.133,preset_only,0,[],0,[],1,"[""0.95""]","[""0""]"
11,109,Blesk MIDI,18,Esprite 8,11 Robin Esprite Mode 2,4.175,preset_only,0,[],0,[],1,"[""0.95""]","[""0""]"
11,113,lidi,1,Spiider 1,3 Robin Spiider Mode 3,2.001,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,2,Spiider 2,3 Robin Spiider Mode 3,2.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.54""]","[""0""]"
11,113,lidi,3,Spiider 3,3 Robin Spiider Mode 3,2.067,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.54""]","[""0""]"
11,113,lidi,4,Spiider 4,3 Robin Spiider Mode 3,2.100,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.54""]","[""0""]"
11,113,lidi,5,Spiider 5,3 Robin Spiider Mode 3,4.001,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,6,Spiider 6,3 Robin Spiider Mode 3,4.034,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.54""]","[""0""]"
11,113,lidi,8,Spiider 8,3 Robin Spiider Mode 3,4.100,preset_only,0,[],2,"[""DIM"", ""DIM2""]",1,"[""0.54""]","[""0""]"
11,113,lidi,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.52""]","[""0""]"
11,113,lidi,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,72,HelM1 2,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.004,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,73,HelM1 3,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.007,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,74,HelM1 4,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.010,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,75,HelM1 5,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.013,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,76,HelM1 6,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.016,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,77,HelM1 7,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.019,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,113,lidi,78,HelM1 8,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.022,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,11,Esprite 1,11 Robin Esprite Mode 2,2.133,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,114,8:15.150,12,Esprite 2,11 Robin Esprite Mode 2,2.175,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,114,8:15.150,17,Esprite 7,11 Robin Esprite Mode 2,4.133,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,114,8:15.150,18,Esprite 8,11 Robin Esprite Mode 2,4.175,preset_only,0,[],1,"[""DIM""]",1,"[""0.31""]","[""0""]"
11,114,8:15.150,28,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.56""]","[""0""]"
11,114,8:15.150,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.34""]","[""0""]"
11,114,8:15.150,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,preset_only,0,[],1,"[""DIM""]",1,"[""0.49""]","[""0""]"
11,114,8:15.150,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,preset_only,0,[],1,"[""DIM""]",1,"[""0.90""]","[""0""]"
11,114,8:15.150,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,72,HelM1 2,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.004,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,73,HelM1 3,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.007,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,74,HelM1 4,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.010,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,75,HelM1 5,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.013,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,76,HelM1 6,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.016,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,77,HelM1 7,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.019,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,78,HelM1 8,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.022,preset_only,0,[],0,[],1,"[""0.49""]","[""0""]"
11,114,8:15.150,111,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.26""]","[""0""]"
11,114,8:15.150,112,,,,preset_only,0,[],1,"[""DIM""]",1,"[""0.26""]","[""0""]"
11,19,Scan,16,Esprite 6,11 Robin Esprite Mode 2,3.127,preset_only,0,[],0,[],1,"[""0.57""]","[""0""]"
11,19,Scan,21,,,,preset_only,0,[],0,[],1,"[""0.41""]","[""0""]"
11,19,Scan,22,,,,preset_only,0,[],0,[],1,"[""0.41""]","[""0""]"
11,19,Scan,23,,,,preset_only,0,[],0,[],1,"[""0.41""]","[""0""]"
11,19,Scan,24,,,,preset_only,0,[],0,[],1,"[""0.41""]","[""0""]"
11,19,Scan,25,,,,preset_only,0,[],0,[],1,"[""0.41""]","[""0""]"
11,19,Scan,26,,,,preset_only,0,[],0,[],1,"[""0.41""]","[""0""]"
11,19,Scan,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.58""]","[""0""]"
11,19,Scan,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],1,"[""DIM""]",1,"[""0.58""]","[""0""]"
11,19,Scan,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,19,Scan,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,21,350 2,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,22,350 3,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,23,350 4,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,24,350 5,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
11,24,350 5,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,preset_only,0,[],0,[],1,"[""0.58""]","[""0""]"
